383,https://en.wikipedia.org/wiki/%22Alecu_Russo%22_State_University_of_B%C4%83l%C8%9Bi,"^ UNIVERSITATEA de STAT "Alecu Russo" din Bălţi","See alsoReferences","have"
384,https://en.wikipedia.org/wiki/%22All_About_That_Bass%22,""All About That Bass" – 3:08","Digital download","Nth S is"
385,https://en.wikipedia.org/wiki/%22All_About_That_Bass%22,""All About That Bass" – 3:08","CD single","Nth S is"
386,https://en.wikipedia.org/wiki/%22All_About_That_Bass%22,""Title" – 2:54","CD single","Nth S is"
387,https://en.wikipedia.org/wiki/%22All_About_That_Bass%22,""All About That Bass" – 3:09","Digital EP","Nth S is"
388,https://en.wikipedia.org/wiki/%22All_About_That_Bass%22,""Title" – 2:54","Digital EP","Nth S is"
389,https://en.wikipedia.org/wiki/%22All_About_That_Bass%22,""Dear Future Husband" – 3:04","Digital EP","Nth S is"
390,https://en.wikipedia.org/wiki/%22All_About_That_Bass%22,""Close Your Eyes" – 3:40","Digital EP","Nth S is"
391,https://en.wikipedia.org/wiki/%22All_About_That_Bass%22,"^","ChartsCertificationsRadio and release historySee also","Nth S is"
392,https://en.wikipedia.org/wiki/%22All_About_That_Bass%22,"Finished by Kadish two to three days after his July 2013 studio session with Trainor, the demo of "All About That Bass" was used as the final version.","ChartsCertificationsRadio and release historySee also","Nth S is"
393,https://en.wikipedia.org/wiki/%22All_About_That_Bass%22,"^ Bulgaria, Denmark, Germany, Hungary, Ireland, Poland, Scotland, Slovakia, Slovenia, Spain, Switzerland.","ChartsCertificationsRadio and release historySee also","Nth S is"
394,https://en.wikipedia.org/wiki/%22All_About_That_Bass%22,"The European countries where "All About That Bass" reached number one include, Austria,Bulgaria,Denmark,Germany,Hungary,Ireland,Poland,Scotland,Slovakia,Slovenia,Spain,Switzerland.","ChartsCertificationsRadio and release historySee also","Nth S is"
395,https://en.wikipedia.org/wiki/%22Arigatou%22_(Sekai_no_Doko_ni_Ite_mo),""Arigatō (Sekai no Doko ni Ite mo)"","CD","Nth S is"
396,https://en.wikipedia.org/wiki/%22Arigatou%22_(Sekai_no_Doko_ni_Ite_mo),""FLY"","CD","Nth S is"
397,https://en.wikipedia.org/wiki/%22Arigatou%22_(Sekai_no_Doko_ni_Ite_mo),""Snow Song"","CD","Nth S is"
398,https://en.wikipedia.org/wiki/%22Arigatou%22_(Sekai_no_Doko_ni_Ite_mo),""Futari Kake no Basho"","CD","Nth S is"
399,https://en.wikipedia.org/wiki/%22Arigatou%22_(Sekai_no_Doko_ni_Ite_mo),""Arigatō (Sekai no Doko ni Ite mo)" (Original Karaoke)","CD","Nth S is"
400,https://en.wikipedia.org/wiki/%22Arigatou%22_(Sekai_no_Doko_ni_Ite_mo),""FLY" (Original Karaoke)","CD","Nth S is"
401,https://en.wikipedia.org/wiki/%22Arigatou%22_(Sekai_no_Doko_ni_Ite_mo),""Snow Song" (Original Karaoke)","CD","Nth S is"
402,https://en.wikipedia.org/wiki/%22Arigatou%22_(Sekai_no_Doko_ni_Ite_mo),""Futari Kake no Basho" (Original Karaoke)","CD","Nth S is"
403,https://en.wikipedia.org/wiki/%22Arigatou%22_(Sekai_no_Doko_ni_Ite_mo),""Arigatō (Sekai no Doko ni Ite mo)"","CD","Nth S is"
404,https://en.wikipedia.org/wiki/%22Arigatou%22_(Sekai_no_Doko_ni_Ite_mo),""Arigatō (Sekai no Doko ni Ite mo)" (Original Karaoke)","CD","Nth S is"
405,https://en.wikipedia.org/wiki/%22Arigatou%22_(Sekai_no_Doko_ni_Ite_mo),""Arigatō (Sekai no Doko ni Ite mo)" (PV & Making of)","DVD","Nth S is"
406,https://en.wikipedia.org/wiki/%22Arigat%C5%8D%22_(Sekai_no_Doko_ni_Ite_mo),""Arigatō (Sekai no Doko ni Ite mo)"","CD","Nth S is"
407,https://en.wikipedia.org/wiki/%22Arigat%C5%8D%22_(Sekai_no_Doko_ni_Ite_mo),""FLY"","CD","Nth S is"
408,https://en.wikipedia.org/wiki/%22Arigat%C5%8D%22_(Sekai_no_Doko_ni_Ite_mo),""Snow Song"","CD","Nth S is"
409,https://en.wikipedia.org/wiki/%22Arigat%C5%8D%22_(Sekai_no_Doko_ni_Ite_mo),""Futari Kake no Basho"","CD","Nth S is"
410,https://en.wikipedia.org/wiki/%22Arigat%C5%8D%22_(Sekai_no_Doko_ni_Ite_mo),""Arigatō (Sekai no Doko ni Ite mo)" (Original Karaoke)","CD","Nth S is"
411,https://en.wikipedia.org/wiki/%22Arigat%C5%8D%22_(Sekai_no_Doko_ni_Ite_mo),""FLY" (Original Karaoke)","CD","Nth S is"
412,https://en.wikipedia.org/wiki/%22Arigat%C5%8D%22_(Sekai_no_Doko_ni_Ite_mo),""Snow Song" (Original Karaoke)","CD","Nth S is"
413,https://en.wikipedia.org/wiki/%22Arigat%C5%8D%22_(Sekai_no_Doko_ni_Ite_mo),""Futari Kake no Basho" (Original Karaoke)","CD","Nth S is"
414,https://en.wikipedia.org/wiki/%22Arigat%C5%8D%22_(Sekai_no_Doko_ni_Ite_mo),""Arigatō (Sekai no Doko ni Ite mo)"","CD","Nth S is"
415,https://en.wikipedia.org/wiki/%22Arigat%C5%8D%22_(Sekai_no_Doko_ni_Ite_mo),""Arigatō (Sekai no Doko ni Ite mo)" (Original Karaoke)","CD","Nth S is"
416,https://en.wikipedia.org/wiki/%22Arigat%C5%8D%22_(Sekai_no_Doko_ni_Ite_mo),""Arigatō (Sekai no Doko ni Ite mo)" (PV & Making of)","DVD","Nth S is"
417,https://en.wikipedia.org/wiki/%22Arigat%C5%8D%22_(Sekai_no_Doko_ni_Itemo),""Arigatō (Sekai no Doko ni Ite mo)"","CD","Nth S is"
418,https://en.wikipedia.org/wiki/%22Arigat%C5%8D%22_(Sekai_no_Doko_ni_Itemo),""FLY"","CD","Nth S is"
419,https://en.wikipedia.org/wiki/%22Arigat%C5%8D%22_(Sekai_no_Doko_ni_Itemo),""Snow Song"","CD","Nth S is"
420,https://en.wikipedia.org/wiki/%22Arigat%C5%8D%22_(Sekai_no_Doko_ni_Itemo),""Futari Kake no Basho"","CD","Nth S is"
421,https://en.wikipedia.org/wiki/%22Arigat%C5%8D%22_(Sekai_no_Doko_ni_Itemo),""Arigatō (Sekai no Doko ni Ite mo)" (Original Karaoke)","CD","Nth S is"
422,https://en.wikipedia.org/wiki/%22Arigat%C5%8D%22_(Sekai_no_Doko_ni_Itemo),""FLY" (Original Karaoke)","CD","Nth S is"
423,https://en.wikipedia.org/wiki/%22Arigat%C5%8D%22_(Sekai_no_Doko_ni_Itemo),""Snow Song" (Original Karaoke)","CD","Nth S is"
424,https://en.wikipedia.org/wiki/%22Arigat%C5%8D%22_(Sekai_no_Doko_ni_Itemo),""Futari Kake no Basho" (Original Karaoke)","CD","Nth S is"
425,https://en.wikipedia.org/wiki/%22Arigat%C5%8D%22_(Sekai_no_Doko_ni_Itemo),""Arigatō (Sekai no Doko ni Ite mo)"","CD","Nth S is"
426,https://en.wikipedia.org/wiki/%22Arigat%C5%8D%22_(Sekai_no_Doko_ni_Itemo),""Arigatō (Sekai no Doko ni Ite mo)" (Original Karaoke)","CD","Nth S is"
427,https://en.wikipedia.org/wiki/%22Arigat%C5%8D%22_(Sekai_no_Doko_ni_Itemo),""Arigatō (Sekai no Doko ni Ite mo)" (PV & Making of)","DVD","Nth S is"
428,https://en.wikipedia.org/wiki/%22Arizona%22_Charlie_Meadows,"^","See alsoReferences","have"
429,https://en.wikipedia.org/wiki/%22B%22_Is_for_Burglar,"^","References","have"
430,https://en.wikipedia.org/wiki/%22B%22_Is_for_Burglar,"Stassel, Stephanie (2000-04-03).","References","have"
431,https://en.wikipedia.org/wiki/%22B%22_Is_for_Burglar,""Southern California's Intrepid Alphabet Sleuth; Sue Grafton's bestselling mysteries--each titled with a different letter--feature her smart-alecky but down-to-earth alter ego, Kinsey Millhone".","References","have"
432,https://en.wikipedia.org/wiki/%22B%22_Is_for_Burglar,"Los Angeles Times.","References","have"
433,https://en.wikipedia.org/wiki/%22B%22_Is_for_Burglar,"p. E1.","References","have"
434,https://en.wikipedia.org/wiki/%22B%22_Is_for_Burglar,"ab","References","have"
435,https://en.wikipedia.org/wiki/%22B%22_Is_for_Burglar,"Swift, Harriet (1986-10-15).","References","have"
436,https://en.wikipedia.org/wiki/%22B%22_Is_for_Burglar,""Riddle of the Bouchercon Is No Enigma Writers of Mysteries Convene in Baltimore".","References","have"
437,https://en.wikipedia.org/wiki/%22B%22_Is_for_Burglar,"Los Angeles Times.","References","have"
438,https://en.wikipedia.org/wiki/%22B%22_Is_for_Burglar,"p. V1.","References","have"
439,https://en.wikipedia.org/wiki/%22B%22_is_for_Burglar,"^","References","have"
440,https://en.wikipedia.org/wiki/%22B%22_is_for_Burglar,"Stassel, Stephanie (2000-04-03).","References","have"
441,https://en.wikipedia.org/wiki/%22B%22_is_for_Burglar,""Southern California's Intrepid Alphabet Sleuth; Sue Grafton's bestselling mysteries--each titled with a different letter--feature her smart-alecky but down-to-earth alter ego, Kinsey Millhone".","References","have"
442,https://en.wikipedia.org/wiki/%22B%22_is_for_Burglar,"Los Angeles Times.","References","have"
443,https://en.wikipedia.org/wiki/%22B%22_is_for_Burglar,"p. E1.","References","have"
444,https://en.wikipedia.org/wiki/%22B%22_is_for_Burglar,"ab","References","have"
445,https://en.wikipedia.org/wiki/%22B%22_is_for_Burglar,"Swift, Harriet (1986-10-15).","References","have"
446,https://en.wikipedia.org/wiki/%22B%22_is_for_Burglar,""Riddle of the Bouchercon Is No Enigma Writers of Mysteries Convene in Baltimore".","References","have"
447,https://en.wikipedia.org/wiki/%22B%22_is_for_Burglar,"Los Angeles Times.","References","have"
448,https://en.wikipedia.org/wiki/%22B%22_is_for_Burglar,"p. V1.","References","have"
449,https://en.wikipedia.org/wiki/%22B%22_reader,"The B Reader's primary commitment is to serve the welfare and best interests of patients, workers, and society by striving to classify chest radiographs as accurately as possible.","NIOSH has established the following Code of Ethics for "B" readers:","Nth S is"
450,https://en.wikipedia.org/wiki/%22B%22_reader,"B Readers shall uphold the standards of professionalism, be honest and objective in all professional interactions, and strive to report individuals or enterprises that they know to be deficient in character or competence, or engaging in fraud or deception, to appropriate entities.","NIOSH has established the following Code of Ethics for "B" readers:","Nth S is"
451,https://en.wikipedia.org/wiki/%22B%22_reader,"B Readers shall recognize the limitations of chest radiograph classifications, and shall not make clinical diagnoses about the pneumoconioses based on chest radiograph classification alone.","NIOSH has established the following Code of Ethics for "B" readers:","Nth S is"
452,https://en.wikipedia.org/wiki/%22B%22_reader,"When a contemporary chest radiograph is classified, the B Reader shall either take responsibility for assuring to the extent feasible that the examined individual is promptly notified of all clinically important findings or must be assured that another appropriate party is taking that responsibility.","NIOSH has established the following Code of Ethics for "B" readers:","Nth S is"
453,https://en.wikipedia.org/wiki/%22B%22_reader,"B Readers shall respect the law; the rights of patients, other health professionals, and clients; and shall safeguard medical information and other confidences within the constraints of the law.","NIOSH has established the following Code of Ethics for "B" readers:","Nth S is"
454,https://en.wikipedia.org/wiki/%22B%22_reader,"B Readers shall continue to study and apply advances or changes to the International Labour Office International Classification of Radiographs of Pneumoconioses as specified by the NIOSH B Reader Program.","NIOSH has established the following Code of Ethics for "B" readers:","Nth S is"
455,https://en.wikipedia.org/wiki/%22B%22_reader,"In providing expert medical testimony, B Readers shall ensure that the testimony provided is unbiased, medically and scientifically correct, and clinically accurate.","NIOSH has established the following Code of Ethics for "B" readers:","Nth S is"
456,https://en.wikipedia.org/wiki/%22B%22_reader,"B Readers shall recognize and disclose any conflicts of interest in the outcome of a chest radiograph classification.","NIOSH has established the following Code of Ethics for "B" readers:","Nth S is"
457,https://en.wikipedia.org/wiki/%22B%22_reader,"B Readers shall not accept compensation that is contingent upon the findings of their chest radiograph classifications or the outcome of compensation proceedings or litigation for which they undertake readings.","NIOSH has established the following Code of Ethics for "B" readers:","Nth S is"
458,https://en.wikipedia.org/wiki/%22B%22_reader,"B Readers shall not advertise or publicize themselves through any medium or forum of public communication in an untruthful, misleading, or deceptive manner.","NIOSH has established the following Code of Ethics for "B" readers:","Nth S is"
459,https://en.wikipedia.org/wiki/%22B%22_reader,"B Readers shall promptly report to the NIOSH B Reader Program any revocation or suspension of a medical license, voluntary relinquishment of a medical license or conversion to inactive status, or the voluntary surrender of a medical license while under investigation.","NIOSH has established the following Code of Ethics for "B" readers:","Nth S is"
460,https://en.wikipedia.org/wiki/%22B%22_reader,"Appropriate methods for imaging collection and viewing","NIOSH has four categories of recommended practices:","have"
461,https://en.wikipedia.org/wiki/%22B%22_reader,"Reader competency","NIOSH has four categories of recommended practices:","have"
462,https://en.wikipedia.org/wiki/%22B%22_reader,"Commitment to ethical classification","NIOSH has four categories of recommended practices:","have"
463,https://en.wikipedia.org/wiki/%22B%22_reader,"Proper reading methods (including use of the ILO system, blinding, quality assurance techniques, reader selection, remuneration, and notification)","NIOSH has four categories of recommended practices:","have"
464,https://en.wikipedia.org/wiki/%22Babbacombe%22_Lee,""Farewell to a Poor Man's Son" (Swarbrick)  – 4:55","Two additional bonus tracks appear on some post-2004 CD releases:", "Nt S is"
465,https://en.wikipedia.org/wiki/%22Babbacombe%22_Lee,""Breakfast In Mayfair" (Nicol) 3:59","Two additional bonus tracks appear on some post-2004 CD releases:", "Nt S is"
466,https://en.wikipedia.org/wiki/%22Babbacombe%22_Lee_(album),""Farewell to a Poor Man's Son" (Swarbrick)  – 4:55","Two additional bonus tracks appear on some post-2004 CD releases:", "Nt S is"
467,https://en.wikipedia.org/wiki/%22Babbacombe%22_Lee_(album),""Breakfast In Mayfair" (Nicol) 3:59","Two additional bonus tracks appear on some post-2004 CD releases:", "Nt S is"
468,https://en.wikipedia.org/wiki/%22Bad_Blood%22_(Taylor_Swift_song),"abcd","ChartsCertifications and salesSee alsoReferencesNotes", "have"
469,https://en.wikipedia.org/wiki/%22Bad_Blood%22_(Taylor_Swift_song),"Remix version","ChartsCertifications and salesSee alsoReferencesNotes", "have"
470,https://en.wikipedia.org/wiki/%22Bazooka%22_Limon,"abc"","See alsoReferences","have"
471,https://en.wikipedia.org/wiki/%22Bazooka%22_Limon,"'Bazooka' y la disciplina militar" (in Spanish).","See alsoReferences","have"
472,https://en.wikipedia.org/wiki/%22Bazooka%22_Limon,"Esto.","See alsoReferences","have"
473,https://en.wikipedia.org/wiki/%22Bazooka%22_Limon,"14 May 2014 .","See alsoReferences","have"
474,https://en.wikipedia.org/wiki/%22Bazooka%22_Limon,"Rafael Limón Burgos, nacido en Tlaxco, Tlaxcala, expresó: "El Ejército es algo maravilloso.","See alsoReferences","have"
475,https://en.wikipedia.org/wiki/%22Bazooka%22_Limon,"Ahí se me me enseñó a boxear.","See alsoReferences","have"
476,https://en.wikipedia.org/wiki/%22Bazooka%22_Limon,"En ese tiempo el deporte sólo se daba los jueves; ahora hacen deporte a diario.","See alsoReferences","have"
477,https://en.wikipedia.org/wiki/%22Bazooka%22_Limon,"Yo entré en 1973.","See alsoReferences","have"
478,https://en.wikipedia.org/wiki/%22Bazooka%22_Limon,"El Mayor Aceves me ayudó a dar mis primeros golpes.","See alsoReferences","have"
479,https://en.wikipedia.org/wiki/%22Bazooka%22_Limon,"Me puso a boxear con otro soldado, le gané fácilmente y me dijo 'usted tiene cualidades'.","See alsoReferences","have"
480,https://en.wikipedia.org/wiki/%22Bazooka%22_Limon,"Mi primer manager profesional fue Alfredo Cruz Chávez, 'Kid Rapidez', en los Baños Avenida.","See alsoReferences","have"
481,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam,"abc","ReferencesNotes","have"
482,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam,"Smith, Jane, p. 481.","ReferencesNotes","have"
483,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam,""The argument of her book, however, which is to refute the claim that the Qur'an in any way supports patriarchy, is based on her insistence that contemporary Muslims must take responsibility for the recovery of the true and proper meaning of the sacred text.","ReferencesNotes","have"
484,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam,"That Muslims have not determined criteria for generating a "textually legitimate reading of the Qur'an" she identifies as both a hermeneutical and theological failure."","ReferencesNotes","have"
485,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam,"abc","ReferencesNotes","have"
486,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam,"Craft.","ReferencesNotes","have"
487,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam,"^","ReferencesNotes","have"
488,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam,"Sardar, p. 51.","ReferencesNotes","have"
489,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam,"ab","ReferencesNotes","have"
490,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam,"Sands, p. 635.","ReferencesNotes","have"
491,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam,"abcdefg","ReferencesNotes","have"
492,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam,"Sands, p. 636.","ReferencesNotes","have"
493,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam._Unreading_Patriarchal_Interpretations_of_the_Qur%27an,"abc","ReferencesNotes","have"
494,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam._Unreading_Patriarchal_Interpretations_of_the_Qur%27an,"Smith, Jane, p. 481.","ReferencesNotes","have"
495,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam._Unreading_Patriarchal_Interpretations_of_the_Qur%27an,""The argument of her book, however, which is to refute the claim that the Qur'an in any way supports patriarchy, is based on her insistence that contemporary Muslims must take responsibility for the recovery of the true and proper meaning of the sacred text.","ReferencesNotes","have"
496,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam._Unreading_Patriarchal_Interpretations_of_the_Qur%27an,"That Muslims have not determined criteria for generating a "textually legitimate reading of the Qur'an" she identifies as both a hermeneutical and theological failure."","ReferencesNotes","have"
497,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam._Unreading_Patriarchal_Interpretations_of_the_Qur%27an,"abc","ReferencesNotes","have"
498,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam._Unreading_Patriarchal_Interpretations_of_the_Qur%27an,"Craft.","ReferencesNotes","have"
499,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam._Unreading_Patriarchal_Interpretations_of_the_Qur%27an,"^","ReferencesNotes","have"
500,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam._Unreading_Patriarchal_Interpretations_of_the_Qur%27an,"Sardar, p. 51.","ReferencesNotes","have"
501,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam._Unreading_Patriarchal_Interpretations_of_the_Qur%27an,"ab","ReferencesNotes","have"
502,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam._Unreading_Patriarchal_Interpretations_of_the_Qur%27an,"Sands, p. 635.","ReferencesNotes","have"
503,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam._Unreading_Patriarchal_Interpretations_of_the_Qur%27an,"abcdefg","ReferencesNotes","have"
504,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam._Unreading_Patriarchal_Interpretations_of_the_Qur%27an,"Sands, p. 636.","ReferencesNotes","have"
505,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam._Unreading_Patriarchal_Interpretations_of_the_Qur%27%C4%81n,"abc","ReferencesNotes","have"
506,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam._Unreading_Patriarchal_Interpretations_of_the_Qur%27%C4%81n,"Smith, Jane, p. 481.","ReferencesNotes","have"
507,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam._Unreading_Patriarchal_Interpretations_of_the_Qur%27%C4%81n,""The argument of her book, however, which is to refute the claim that the Qur'an in any way supports patriarchy, is based on her insistence that contemporary Muslims must take responsibility for the recovery of the true and proper meaning of the sacred text.","ReferencesNotes","have"
508,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam._Unreading_Patriarchal_Interpretations_of_the_Qur%27%C4%81n,"That Muslims have not determined criteria for generating a "textually legitimate reading of the Qur'an" she identifies as both a hermeneutical and theological failure."","ReferencesNotes","have"
509,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam._Unreading_Patriarchal_Interpretations_of_the_Qur%27%C4%81n,"abc","ReferencesNotes","have"
510,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam._Unreading_Patriarchal_Interpretations_of_the_Qur%27%C4%81n,"Craft.","ReferencesNotes","have"
511,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam._Unreading_Patriarchal_Interpretations_of_the_Qur%27%C4%81n,"^","ReferencesNotes","have"
512,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam._Unreading_Patriarchal_Interpretations_of_the_Qur%27%C4%81n,"Sardar, p. 51.","ReferencesNotes","have"
513,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam._Unreading_Patriarchal_Interpretations_of_the_Qur%27%C4%81n,"ab","ReferencesNotes","have"
514,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam._Unreading_Patriarchal_Interpretations_of_the_Qur%27%C4%81n,"Sands, p. 635.","ReferencesNotes","have"
515,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam._Unreading_Patriarchal_Interpretations_of_the_Qur%27%C4%81n,"abcdefg","ReferencesNotes","have"
516,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam._Unreading_Patriarchal_Interpretations_of_the_Qur%27%C4%81n,"Sands, p. 636.","ReferencesNotes","have"
517,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam:_Unreading_Patriarchal_Interpretations_of_the_Qur%27an,"abc","ReferencesNotes","have"
518,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam:_Unreading_Patriarchal_Interpretations_of_the_Qur%27an,"Smith, Jane, p. 481.","ReferencesNotes","have"
519,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam:_Unreading_Patriarchal_Interpretations_of_the_Qur%27an,""The argument of her book, however, which is to refute the claim that the Qur'an in any way supports patriarchy, is based on her insistence that contemporary Muslims must take responsibility for the recovery of the true and proper meaning of the sacred text.","ReferencesNotes","have"
520,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam:_Unreading_Patriarchal_Interpretations_of_the_Qur%27an,"That Muslims have not determined criteria for generating a "textually legitimate reading of the Qur'an" she identifies as both a hermeneutical and theological failure."","ReferencesNotes","have"
521,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam:_Unreading_Patriarchal_Interpretations_of_the_Qur%27an,"abc","ReferencesNotes","have"
522,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam:_Unreading_Patriarchal_Interpretations_of_the_Qur%27an,"Craft.","ReferencesNotes","have"
523,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam:_Unreading_Patriarchal_Interpretations_of_the_Qur%27an,"^","ReferencesNotes","have"
524,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam:_Unreading_Patriarchal_Interpretations_of_the_Qur%27an,"Sardar, p. 51.","ReferencesNotes","have"
525,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam:_Unreading_Patriarchal_Interpretations_of_the_Qur%27an,"ab","ReferencesNotes","have"
526,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam:_Unreading_Patriarchal_Interpretations_of_the_Qur%27an,"Sands, p. 635.","ReferencesNotes","have"
527,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam:_Unreading_Patriarchal_Interpretations_of_the_Qur%27an,"abcdefg","ReferencesNotes","have"
528,https://en.wikipedia.org/wiki/%22Believing_Women%22_in_Islam:_Unreading_Patriarchal_Interpretations_of_the_Qur%27an,"Sands, p. 636.","ReferencesNotes","have"
529,https://en.wikipedia.org/wiki/%22Big_Ben%22_Bowen_Highway,"^","References","have"
530,https://en.wikipedia.org/wiki/%22Big_Ben%22_Bowen_Highway,"Calculated using trip planning software","References","have"
531,https://en.wikipedia.org/wiki/%22Big_Ben%22_Bowen_Highway,"ab","References","have"
532,https://en.wikipedia.org/wiki/%22Blind%22_%C4%80b%C7%90ng,"^倾心看护祖居13年不了情—— 记阿炳祖居义务看管员张爱芬","Notes","have"
533,https://en.wikipedia.org/wiki/%22Blind%22_%C4%80b%C7%90ng,"permanent dead link] (Devoted care of the house for 13 years: the volunteer caretaker of Abing's ancestral home, Zhang Aifeng)","Notes","have"
534,https://en.wikipedia.org/wiki/%22Blind%22_%C4%80b%C7%90ng,"(Devoted care of the house for 13 years: the volunteer caretaker of Abing's ancestral home, Zhang Aifeng)","Notes","have"
535,https://en.wikipedia.org/wiki/%22Blind_Willie%22_McTell,"^","Notes","have"
536,https://en.wikipedia.org/wiki/%22Blind_Willie%22_McTell,"McTell's biographer Michael Gray attributes these omissions to the folklore archivist Rae Korson, who was evidently hostile to his New Deal folklore predecessors at the library: "The widely sold version of the McTell-Lomax sessions deletes conversations and information, removes Ruby Lomax from the room almost entirely—making John Lomax seem to monopolize things and keep her silent, which he doesn’t at all—and robs Lomax of several touches of warmth and humanity, including questions asked by Ruby Terrill and John Lomax."","Notes","have"
537,https://en.wikipedia.org/wiki/%22Blind_Willie%22_McTell,"^sic].","Notes","have"
538,https://en.wikipedia.org/wiki/%22Blind_Willie%22_McTell,""","Notes","have"
539,https://en.wikipedia.org/wiki/%22Blind_Willie%22_McTell,"In the liner notes for that album, Dylan wrote, "'Broke Down Engine' is a Blind Willie McTell masterpiece ... it's about Ambiguity, the fortunes of the privileged elite, flood control—watching the red dawn not bothering to dress []."","Notes","have"
540,https://en.wikipedia.org/wiki/%22Bomber%22_Harris,"^","Explanatory notes","have"
541,https://en.wikipedia.org/wiki/%22Bomber%22_Harris,"The RAF Aircrew's nickname for Harris, "Butcher" or "Butch," was not bestowed as a comment on the morality of his bombing policy.","Explanatory notes","have"
542,https://en.wikipedia.org/wiki/%22Bomber%22_Harris,"It referred to his seeming indifference to the losses his aircrew were suffering.","Explanatory notes","have"
543,https://en.wikipedia.org/wiki/%22Bomber%22_Harris,"The losses were staggering: a crew member on a British bomber had a shorter life expectancy than an infantryman in the trenches of the First World War.","Explanatory notes","have"
544,https://en.wikipedia.org/wiki/%22Bomber%22_Harris,"^","Explanatory notes","have"
545,https://en.wikipedia.org/wiki/%22Bomber%22_Harris,"The statement "They sowed the wind, and now they are going to reap the whirlwind" was taken from the Old Testament ( Hosea 8:7 ).","Explanatory notes","have"
546,https://en.wikipedia.org/wiki/%22Bomber%22_Harris,"Harris comments that he first made this comparison while standing with Portal watching the London Blitz","Explanatory notes","have"
547,https://en.wikipedia.org/wiki/%22Bomber%22_Harris,"^","Explanatory notes","have"
548,https://en.wikipedia.org/wiki/%22Bomber%22_Harris,"The phrase "worth the bones of one British grenadier" was a deliberate echo of a famous sentence used by German Chancellor Bismarck "The whole of the Balkans is not worth the bones of a single Pomeranian grenadier".","Explanatory notes","have"
549,https://en.wikipedia.org/wiki/%22Bonesetter%22_Reese,"abcdefg","Notes","have"
550,https://en.wikipedia.org/wiki/%22Bonesetter%22_Reese,""Bonesetter Reese Is Dead At Age Of 76 – Career Ends For Man Who Devoted Life To Ministering To Sufferers".","Notes","have"
551,https://en.wikipedia.org/wiki/%22Bonesetter%22_Reese,"The Youngstown Telegram.","Notes","have"
552,https://en.wikipedia.org/wiki/%22Bonesetter%22_Reese,"November 30, 1931.","Notes","have"
553,https://en.wikipedia.org/wiki/%22Bonesetter%22_Reese,"abcd","Notes","have"
554,https://en.wikipedia.org/wiki/%22Bonesetter%22_Reese,""","Notes","have"
