214,https://en.wikipedia.org/wiki/!_(The_Dismemberment_Plan_album),""Survey Says" – 2:08","Track listing","Nth S is"
215,https://en.wikipedia.org/wiki/!_(The_Dismemberment_Plan_album),""The Things That Matter" – 2:25","Track listing","Nth S is"
216,https://en.wikipedia.org/wiki/!_(The_Dismemberment_Plan_album),""The Small Stuff" – 3:02","Track listing","Nth S is"
217,https://en.wikipedia.org/wiki/!_(The_Dismemberment_Plan_album),""OK Jokes Over" – 4:27","Track listing","Nth S is"
218,https://en.wikipedia.org/wiki/!_(The_Dismemberment_Plan_album),""Soon to Be Ex Quaker" – 1:26","Track listing","Nth S is"
219,https://en.wikipedia.org/wiki/!_(The_Dismemberment_Plan_album),""I'm Going to Buy You a Gun" – 3:06","Track listing","Nth S is"
220,https://en.wikipedia.org/wiki/!_(The_Dismemberment_Plan_album),""If I Don't Write" – 4:28","Track listing","Nth S is"
221,https://en.wikipedia.org/wiki/!_(The_Dismemberment_Plan_album),"– 2:50","Track listing","Nth S is"
222,https://en.wikipedia.org/wiki/!_(The_Dismemberment_Plan_album),""13th and Euclid" – 2:18","Track listing","Nth S is"
223,https://en.wikipedia.org/wiki/!_(The_Dismemberment_Plan_album),"– 4:14","Track listing","Nth S is"
224,https://en.wikipedia.org/wiki/!_(The_Dismemberment_Plan_album),""Onward, Fat Girl" – 2:46","Track listing","Nth S is"
225,https://en.wikipedia.org/wiki/!_(The_Dismemberment_Plan_album),""Rusty" – 4:29","Track listing","Nth S is"
226,https://en.wikipedia.org/wiki/!_(The_Dismemberment_Plan_album),""The Dismemberment Plan Gets Rich" (Japanese bonus track) – 2:23","Track listing","Nth S is"
227,https://en.wikipedia.org/wiki/!_point,"^","See alsoNotes","have"
228,https://en.wikipedia.org/wiki/!_point,"HTML5 is the only version of HTML that has a named entity for the exclamation mark.","See alsoNotes","have"
229,https://en.wikipedia.org/wiki/!mpact,"abcdefghi","See alsoReferences","have"
230,https://en.wikipedia.org/wiki/!mpact,"Piranha Press.","See alsoReferences","have"
231,https://en.wikipedia.org/wiki/!mpact,"Page 8.","See alsoReferences","have"
232,https://en.wikipedia.org/wiki/!mpact,"abcdefgh","See alsoReferences","have"
233,https://en.wikipedia.org/wiki/!mpact,"Impact Comics.","See alsoReferences","have"
234,https://en.wikipedia.org/wiki/!mpact,"Page 6.","See alsoReferences","have"
235,https://en.wikipedia.org/wiki/!mpact,"abc","See alsoReferences","have"
236,https://en.wikipedia.org/wiki/!mpact,"Milestone.","See alsoReferences","have"
237,https://en.wikipedia.org/wiki/!mpact,"Page 4.","See alsoReferences","have"
238,https://en.wikipedia.org/wiki/!mpact,"abcdefg","See alsoReferences","have"
239,https://en.wikipedia.org/wiki/!mpact,"Helix.","See alsoReferences","have"
240,https://en.wikipedia.org/wiki/!mpact,"Page 5.","See alsoReferences","have"
241,https://en.wikipedia.org/wiki/!mpact,"^","See alsoReferences","have"
242,https://en.wikipedia.org/wiki/!mpact,"CMX.","See alsoReferences","have"
243,https://en.wikipedia.org/wiki/!mpact,"Page 10.","See alsoReferences","have"
244,https://en.wikipedia.org/wiki/!mpact,"abcde","See alsoReferences","have"
245,https://en.wikipedia.org/wiki/!mpact,"DC Focus.","See alsoReferences","have"
246,https://en.wikipedia.org/wiki/!mpact,"Page 7.","See alsoReferences","have"
247,https://en.wikipedia.org/wiki/!mpact,"ab","See alsoReferences","have"
248,https://en.wikipedia.org/wiki/!mpact,"Zuda Comics.","See alsoReferences","have"
249,https://en.wikipedia.org/wiki/!mpact,"Page 3.","See alsoReferences","have"
250,https://en.wikipedia.org/wiki/!mpact,"abc","See alsoReferences","have"
251,https://en.wikipedia.org/wiki/!mpact,"All-Star DC.","See alsoReferences","have"
252,https://en.wikipedia.org/wiki/!mpact,"Page 2.","See alsoReferences","have"
253,https://en.wikipedia.org/wiki/!mpact,"abc","See alsoReferences","have"
254,https://en.wikipedia.org/wiki/!mpact,"Minx.","See alsoReferences","have"
255,https://en.wikipedia.org/wiki/!mpact,"page 9.","See alsoReferences","have"
256,https://en.wikipedia.org/wiki/!mpact,"ab","See alsoReferences","have"
257,https://en.wikipedia.org/wiki/!mpact,"Wildstorm.","See alsoReferences","have"
258,https://en.wikipedia.org/wiki/!mpact,"Page 1.","See alsoReferences","have"
259,https://en.wikipedia.org/wiki/!mpact_Comics,"abcdefghi","See alsoReferences","have"
260,https://en.wikipedia.org/wiki/!mpact_Comics,"Piranha Press.","See alsoReferences","have"
261,https://en.wikipedia.org/wiki/!mpact_Comics,"Page 8.","See alsoReferences","have"
262,https://en.wikipedia.org/wiki/!mpact_Comics,"abcdefgh","See alsoReferences","have"
263,https://en.wikipedia.org/wiki/!mpact_Comics,"Impact Comics.","See alsoReferences","have"
264,https://en.wikipedia.org/wiki/!mpact_Comics,"Page 6.","See alsoReferences","have"
265,https://en.wikipedia.org/wiki/!mpact_Comics,"abc","See alsoReferences","have"
266,https://en.wikipedia.org/wiki/!mpact_Comics,"Milestone.","See alsoReferences","have"
267,https://en.wikipedia.org/wiki/!mpact_Comics,"Page 4.","See alsoReferences","have"
268,https://en.wikipedia.org/wiki/!mpact_Comics,"abcdefg","See alsoReferences","have"
269,https://en.wikipedia.org/wiki/!mpact_Comics,"Helix.","See alsoReferences","have"
270,https://en.wikipedia.org/wiki/!mpact_Comics,"Page 5.","See alsoReferences","have"
271,https://en.wikipedia.org/wiki/!mpact_Comics,"^","See alsoReferences","have"
272,https://en.wikipedia.org/wiki/!mpact_Comics,"CMX.","See alsoReferences","have"
273,https://en.wikipedia.org/wiki/!mpact_Comics,"Page 10.","See alsoReferences","have"
274,https://en.wikipedia.org/wiki/!mpact_Comics,"abcde","See alsoReferences","have"
275,https://en.wikipedia.org/wiki/!mpact_Comics,"DC Focus.","See alsoReferences","have"
276,https://en.wikipedia.org/wiki/!mpact_Comics,"Page 7.","See alsoReferences","have"
277,https://en.wikipedia.org/wiki/!mpact_Comics,"ab","See alsoReferences","have"
278,https://en.wikipedia.org/wiki/!mpact_Comics,"Zuda Comics.","See alsoReferences","have"
279,https://en.wikipedia.org/wiki/!mpact_Comics,"Page 3.","See alsoReferences","have"
280,https://en.wikipedia.org/wiki/!mpact_Comics,"abc","See alsoReferences","have"
281,https://en.wikipedia.org/wiki/!mpact_Comics,"All-Star DC.","See alsoReferences","have"
282,https://en.wikipedia.org/wiki/!mpact_Comics,"Page 2.","See alsoReferences","have"
283,https://en.wikipedia.org/wiki/!mpact_Comics,"abc","See alsoReferences","have"
284,https://en.wikipedia.org/wiki/!mpact_Comics,"Minx.","See alsoReferences","have"
285,https://en.wikipedia.org/wiki/!mpact_Comics,"page 9.","See alsoReferences","have"
286,https://en.wikipedia.org/wiki/!mpact_Comics,"ab","See alsoReferences","have"
287,https://en.wikipedia.org/wiki/!mpact_Comics,"Wildstorm.","See alsoReferences","have"
288,https://en.wikipedia.org/wiki/!mpact_Comics,"Page 1.","See alsoReferences","have"
289,https://en.wikipedia.org/wiki/%2240_Licks%22_World_tour,"^","See alsoNotes","have"
290,https://en.wikipedia.org/wiki/%2240_Licks%22_World_tour,"On 16 August 2002 in Toronto, Ontario, Canada, the Rolling Stones performed a surprise gig (in front of 1,000 lucky fans) with an unusual setlist: "It's Only Rock 'n Roll (But I Like It)", "Sad Sad Sad", "If You Can't Rock Me", "Stray Cat Blues", "Hot Stuff", "Don't Stop", "Honky Tonk Women", "Torn and Frayed", "Wild Horses", "Happy", "I Can't Turn You Loose", "Heart Of Stone", "Can't You Hear Me Knocking", "Jumpin' Jack Flash", encore: "Brown Sugar".","See alsoNotes","have"
291,https://en.wikipedia.org/wiki/%224_and_4%22_encoding,"^","See alsoNotes","have"
292,https://en.wikipedia.org/wiki/%224_and_4%22_encoding,"The product flyer for the Durango 800 series documents a formatted " on-line capacity " of 1.892 MB for the diskette drives.","See alsoNotes","have"
293,https://en.wikipedia.org/wiki/%224_and_4%22_encoding,"The system, however, was equipped with two 5¼-inch Micropolis100 tpi 77-track floppy drives by default, and 1.892 MB is about twice as large as the physical drive capacity documented in various other sources (480 KB per side), therefore, by "on-line capacity" they must have meant the available storage capacity available to users for the combination of two drives.","See alsoNotes","have"
294,https://en.wikipedia.org/wiki/%224_and_4%22_encoding,"^","See alsoNotes","have"
295,https://en.wikipedia.org/wiki/%224_and_4%22_encoding,"The sources give slightly contradicting parameters regarding the Brother diskette formats.","See alsoNotes","have"
296,https://en.wikipedia.org/wiki/%224_and_4%22_encoding,"12 sectors á 256 bytes would give 120 KB per side on a 40-track drive, but one source claims the drives were 38-track only.","See alsoNotes","have"
297,https://en.wikipedia.org/wiki/%224_and_4%22_encoding,"ab","See alsoNotes","have"
298,https://en.wikipedia.org/wiki/%224_and_4%22_encoding,"The following Brother models are known to support a 120 KB diskette format (incomplete list): WP-1 (1985/1987), WP-5 (1987/1989), WP-6 (1989), WP-55 (1987/1989), WP-500 (1987/1989).","See alsoNotes","have"
299,https://en.wikipedia.org/wiki/%224_and_4%22_encoding,"The following models are known to support a 240 KB format (incomplete list): WP-70, WP-75 (1989), WP-80 (1985/1989), WP-3400, WP-3410, WP-3550, WP-3650D, WP-760D, WP-760D+, LW-1 (1989), LW-20, LW-30, LW-100, LW-400.","See alsoNotes","have"
300,https://en.wikipedia.org/wiki/%225_and_3%22_encoding,"^","See alsoNotes","have"
301,https://en.wikipedia.org/wiki/%225_and_3%22_encoding,"The product flyer for the Durango 800 series documents a formatted " on-line capacity " of 1.892 MB for the diskette drives.","See alsoNotes","have"
302,https://en.wikipedia.org/wiki/%225_and_3%22_encoding,"The system, however, was equipped with two 5¼-inch Micropolis100 tpi 77-track floppy drives by default, and 1.892 MB is about twice as large as the physical drive capacity documented in various other sources (480 KB per side), therefore, by "on-line capacity" they must have meant the available storage capacity available to users for the combination of two drives.","See alsoNotes","have"
303,https://en.wikipedia.org/wiki/%225_and_3%22_encoding,"^","See alsoNotes","have"
304,https://en.wikipedia.org/wiki/%225_and_3%22_encoding,"The sources give slightly contradicting parameters regarding the Brother diskette formats.","See alsoNotes","have"
305,https://en.wikipedia.org/wiki/%225_and_3%22_encoding,"12 sectors á 256 bytes would give 120 KB per side on a 40-track drive, but one source claims the drives were 38-track only.","See alsoNotes","have"
306,https://en.wikipedia.org/wiki/%225_and_3%22_encoding,"ab","See alsoNotes","have"
307,https://en.wikipedia.org/wiki/%225_and_3%22_encoding,"The following Brother models are known to support a 120 KB diskette format (incomplete list): WP-1 (1985/1987), WP-5 (1987/1989), WP-6 (1989), WP-55 (1987/1989), WP-500 (1987/1989).","See alsoNotes","have"
308,https://en.wikipedia.org/wiki/%225_and_3%22_encoding,"The following models are known to support a 240 KB format (incomplete list): WP-70, WP-75 (1989), WP-80 (1985/1989), WP-3400, WP-3410, WP-3550, WP-3650D, WP-760D, WP-760D+, LW-1 (1989), LW-20, LW-30, LW-100, LW-400.","See alsoNotes","have"
309,https://en.wikipedia.org/wiki/%226_and_2%22_encoding,"^","See alsoNotes","have"
310,https://en.wikipedia.org/wiki/%226_and_2%22_encoding,"The product flyer for the Durango 800 series documents a formatted " on-line capacity " of 1.892 MB for the diskette drives.","See alsoNotes","have"
311,https://en.wikipedia.org/wiki/%226_and_2%22_encoding,"The system, however, was equipped with two 5¼-inch Micropolis100 tpi 77-track floppy drives by default, and 1.892 MB is about twice as large as the physical drive capacity documented in various other sources (480 KB per side), therefore, by "on-line capacity" they must have meant the available storage capacity available to users for the combination of two drives.","See alsoNotes","have"
312,https://en.wikipedia.org/wiki/%226_and_2%22_encoding,"^","See alsoNotes","have"
313,https://en.wikipedia.org/wiki/%226_and_2%22_encoding,"The sources give slightly contradicting parameters regarding the Brother diskette formats.","See alsoNotes","have"
314,https://en.wikipedia.org/wiki/%226_and_2%22_encoding,"12 sectors á 256 bytes would give 120 KB per side on a 40-track drive, but one source claims the drives were 38-track only.","See alsoNotes","have"
315,https://en.wikipedia.org/wiki/%226_and_2%22_encoding,"ab","See alsoNotes","have"
316,https://en.wikipedia.org/wiki/%226_and_2%22_encoding,"The following Brother models are known to support a 120 KB diskette format (incomplete list): WP-1 (1985/1987), WP-5 (1987/1989), WP-6 (1989), WP-55 (1987/1989), WP-500 (1987/1989).","See alsoNotes","have"
317,https://en.wikipedia.org/wiki/%226_and_2%22_encoding,"The following models are known to support a 240 KB format (incomplete list): WP-70, WP-75 (1989), WP-80 (1985/1989), WP-3400, WP-3410, WP-3550, WP-3650D, WP-760D, WP-760D+, LW-1 (1989), LW-20, LW-30, LW-100, LW-400.","See alsoNotes","have"
318,https://en.wikipedia.org/wiki/%22@%22,""6th Floor Walk-Up, Waiting" – 12:25","All compositions by John Zorn and Thurston Moore","Nth S is"
319,https://en.wikipedia.org/wiki/%22@%22,""Jazz Laundromat" – 4:58","All compositions by John Zorn and Thurston Moore","Nth S is"
320,https://en.wikipedia.org/wiki/%22@%22,""Dawn Escape" – 9:39","All compositions by John Zorn and Thurston Moore","Nth S is"
321,https://en.wikipedia.org/wiki/%22@%22,""Her Sheets" – 4:19","All compositions by John Zorn and Thurston Moore","Nth S is"
322,https://en.wikipedia.org/wiki/%22@%22,""Soiled, Luscious" – 6:12","All compositions by John Zorn and Thurston Moore","Nth S is"
323,https://en.wikipedia.org/wiki/%22@%22,""Strange Neighbor" – 9:45","All compositions by John Zorn and Thurston Moore","Nth S is"
324,https://en.wikipedia.org/wiki/%22@%22,""For Derek and Evan" – 7:54","All compositions by John Zorn and Thurston Moore","Nth S is"
325,https://en.wikipedia.org/wiki/%22@%22_(album),""6th Floor Walk-Up, Waiting" – 12:25","All compositions by John Zorn and Thurston Moore","Nth S is"
326,https://en.wikipedia.org/wiki/%22@%22_(album),""Jazz Laundromat" – 4:58","All compositions by John Zorn and Thurston Moore","Nth S is"
327,https://en.wikipedia.org/wiki/%22@%22_(album),""Dawn Escape" – 9:39","All compositions by John Zorn and Thurston Moore","Nth S is"
328,https://en.wikipedia.org/wiki/%22@%22_(album),""Her Sheets" – 4:19","All compositions by John Zorn and Thurston Moore","Nth S is"
329,https://en.wikipedia.org/wiki/%22@%22_(album),""Soiled, Luscious" – 6:12","All compositions by John Zorn and Thurston Moore","Nth S is"
330,https://en.wikipedia.org/wiki/%22@%22_(album),""Strange Neighbor" – 9:45","All compositions by John Zorn and Thurston Moore","Nth S is"
331,https://en.wikipedia.org/wiki/%22@%22_(album),""For Derek and Evan" – 7:54","All compositions by John Zorn and Thurston Moore","Nth S is"
332,https://en.wikipedia.org/wiki/%22Air%22_from_Johann_Sebastian_Bach%27s_Orchestral_Suite_No._3,"Ouverture (In C major.","Meissner.","Nth S is"
333,https://en.wikipedia.org/wiki/%22Air%22_from_Johann_Sebastian_Bach%27s_Orchestral_Suite_No._3,"Courante (In C major.","Meissner.","Nth S is"
334,https://en.wikipedia.org/wiki/%22Air%22_from_Johann_Sebastian_Bach%27s_Orchestral_Suite_No._3,"32)","Meissner.","Nth S is"
335,https://en.wikipedia.org/wiki/%22Air%22_from_Johann_Sebastian_Bach%27s_Orchestral_Suite_No._3,"Gavotte I/II (In C major.","Meissner.","Nth S is"
336,https://en.wikipedia.org/wiki/%22Air%22_from_Johann_Sebastian_Bach%27s_Orchestral_Suite_No._3,"Forlane (In C major.","Meissner.","Nth S is"
337,https://en.wikipedia.org/wiki/%22Air%22_from_Johann_Sebastian_Bach%27s_Orchestral_Suite_No._3,"64)","Meissner.","Nth S is"
338,https://en.wikipedia.org/wiki/%22Air%22_from_Johann_Sebastian_Bach%27s_Orchestral_Suite_No._3,"Menuet I/II (In C major.","Meissner.","Nth S is"
339,https://en.wikipedia.org/wiki/%22Air%22_from_Johann_Sebastian_Bach%27s_Orchestral_Suite_No._3,"34)","Meissner.","Nth S is"
340,https://en.wikipedia.org/wiki/%22Air%22_from_Johann_Sebastian_Bach%27s_Orchestral_Suite_No._3,"Bourrée I/II (Bourrée I in C major & Bourrée II, the middle section, in C minor.","Meissner.","Nth S is"
341,https://en.wikipedia.org/wiki/%22Air%22_from_Johann_Sebastian_Bach%27s_Orchestral_Suite_No._3,"Passepied I/II (In C major.","Meissner.","Nth S is"
342,https://en.wikipedia.org/wiki/%22Air%22_from_Johann_Sebastian_Bach%27s_Orchestral_Suite_No._3,"34)","Meissner.","Nth S is"
343,https://en.wikipedia.org/wiki/%22Air%22_from_Johann_Sebastian_Bach%27s_Orchestral_Suite_No._3,"Ouverture (In B minor.","The source is a partially autograph set of parts (Bach wrote out those for flute and viola) from Leipzig in 1738–39.","Nth S is"
344,https://en.wikipedia.org/wiki/%22Air%22_from_Johann_Sebastian_Bach%27s_Orchestral_Suite_No._3,"34)","The source is a partially autograph set of parts (Bach wrote out those for flute and viola) from Leipzig in 1738–39.","Nth S is"
345,https://en.wikipedia.org/wiki/%22Air%22_from_Johann_Sebastian_Bach%27s_Orchestral_Suite_No._3,"Rondeau – written Rondeaux by Bach (In B minor.","The source is a partially autograph set of parts (Bach wrote out those for flute and viola) from Leipzig in 1738–39.","Nth S is"
346,https://en.wikipedia.org/wiki/%22Air%22_from_Johann_Sebastian_Bach%27s_Orchestral_Suite_No._3,"Sarabande (In B minor.","The source is a partially autograph set of parts (Bach wrote out those for flute and viola) from Leipzig in 1738–39.","Nth S is"
347,https://en.wikipedia.org/wiki/%22Air%22_from_Johann_Sebastian_Bach%27s_Orchestral_Suite_No._3,"34), with a canon at the 12th between the flute (plus first violins) and the bass","The source is a partially autograph set of parts (Bach wrote out those for flute and viola) from Leipzig in 1738–39.","Nth S is"
348,https://en.wikipedia.org/wiki/%22Air%22_from_Johann_Sebastian_Bach%27s_Orchestral_Suite_No._3,"Bourrée I/II (In B minor.","The source is a partially autograph set of parts (Bach wrote out those for flute and viola) from Leipzig in 1738–39.","Nth S is"
349,https://en.wikipedia.org/wiki/%22Air%22_from_Johann_Sebastian_Bach%27s_Orchestral_Suite_No._3,"Polonaise / Double (In B minor.","The source is a partially autograph set of parts (Bach wrote out those for flute and viola) from Leipzig in 1738–39.","Nth S is"
350,https://en.wikipedia.org/wiki/%22Air%22_from_Johann_Sebastian_Bach%27s_Orchestral_Suite_No._3,"34); the flute part is marked "Moderato e staccato" and the first violin part "lentement" (slowly)","The source is a partially autograph set of parts (Bach wrote out those for flute and viola) from Leipzig in 1738–39.","Nth S is"
351,https://en.wikipedia.org/wiki/%22Air%22_from_Johann_Sebastian_Bach%27s_Orchestral_Suite_No._3,"Menuet (In B minor.","The source is a partially autograph set of parts (Bach wrote out those for flute and viola) from Leipzig in 1738–39.","Nth S is"
352,https://en.wikipedia.org/wiki/%22Air%22_from_Johann_Sebastian_Bach%27s_Orchestral_Suite_No._3,"34)","The source is a partially autograph set of parts (Bach wrote out those for flute and viola) from Leipzig in 1738–39.","Nth S is"
353,https://en.wikipedia.org/wiki/%22Air%22_from_Johann_Sebastian_Bach%27s_Orchestral_Suite_No._3,"Badinerie (In B minor.","The source is a partially autograph set of parts (Bach wrote out those for flute and viola) from Leipzig in 1738–39.","Nth S is"
354,https://en.wikipedia.org/wiki/%22Air%22_from_Johann_Sebastian_Bach%27s_Orchestral_Suite_No._3,"24).","The source is a partially autograph set of parts (Bach wrote out those for flute and viola) from Leipzig in 1738–39.","Nth S is"
355,https://en.wikipedia.org/wiki/%22Air%22_from_Johann_Sebastian_Bach%27s_Orchestral_Suite_No._3,"Bach, in the autograph part, spells this "Battinerie".","The source is a partially autograph set of parts (Bach wrote out those for flute and viola) from Leipzig in 1738–39.","Nth S is"
356,https://en.wikipedia.org/wiki/%22Air%22_from_Johann_Sebastian_Bach%27s_Orchestral_Suite_No._3,"Ouverture (In D major."," Rifkin has argued that the lost original version was written during Bach's tenure at Köthen, did not have trumpets or timpani, and that Bach first added these part when adapting the Ouverture movement for the choral first movement to his 1725 Christmas cantataUnser Mund sei voll Lachens, BWV 110 ("Our mouths are full of laughter").","Nth S is"
357,https://en.wikipedia.org/wiki/%22Air%22_from_Johann_Sebastian_Bach%27s_Orchestral_Suite_No._3,"98 for the fast fugal section)"," Rifkin has argued that the lost original version was written during Bach's tenure at Köthen, did not have trumpets or timpani, and that Bach first added these part when adapting the Ouverture movement for the choral first movement to his 1725 Christmas cantataUnser Mund sei voll Lachens, BWV 110 ("Our mouths are full of laughter").","Nth S is"
358,https://en.wikipedia.org/wiki/%22Air%22_from_Johann_Sebastian_Bach%27s_Orchestral_Suite_No._3,"Bourrée I/II (Bourrée I in D major & Bourrée II, the middle section, in B minor."," Rifkin has argued that the lost original version was written during Bach's tenure at Köthen, did not have trumpets or timpani, and that Bach first added these part when adapting the Ouverture movement for the choral first movement to his 1725 Christmas cantataUnser Mund sei voll Lachens, BWV 110 ("Our mouths are full of laughter").","Nth S is"
359,https://en.wikipedia.org/wiki/%22Air%22_from_Johann_Sebastian_Bach%27s_Orchestral_Suite_No._3,"Gavotte (In D major."," Rifkin has argued that the lost original version was written during Bach's tenure at Köthen, did not have trumpets or timpani, and that Bach first added these part when adapting the Ouverture movement for the choral first movement to his 1725 Christmas cantataUnser Mund sei voll Lachens, BWV 110 ("Our mouths are full of laughter").","Nth S is"
360,https://en.wikipedia.org/wiki/%22Air%22_from_Johann_Sebastian_Bach%27s_Orchestral_Suite_No._3,"Menuet I/II (In D major."," Rifkin has argued that the lost original version was written during Bach's tenure at Köthen, did not have trumpets or timpani, and that Bach first added these part when adapting the Ouverture movement for the choral first movement to his 1725 Christmas cantataUnser Mund sei voll Lachens, BWV 110 ("Our mouths are full of laughter").","Nth S is"
361,https://en.wikipedia.org/wiki/%22Air%22_from_Johann_Sebastian_Bach%27s_Orchestral_Suite_No._3,"34)"," Rifkin has argued that the lost original version was written during Bach's tenure at Köthen, did not have trumpets or timpani, and that Bach first added these part when adapting the Ouverture movement for the choral first movement to his 1725 Christmas cantataUnser Mund sei voll Lachens, BWV 110 ("Our mouths are full of laughter").","Nth S is"
362,https://en.wikipedia.org/wiki/%22Air%22_from_Johann_Sebastian_Bach%27s_Orchestral_Suite_No._3,"Réjouissance (In D major."," Rifkin has argued that the lost original version was written during Bach's tenure at Köthen, did not have trumpets or timpani, and that Bach first added these part when adapting the Ouverture movement for the choral first movement to his 1725 Christmas cantataUnser Mund sei voll Lachens, BWV 110 ("Our mouths are full of laughter").","Nth S is"
363,https://en.wikipedia.org/wiki/%22Air%22_from_Johann_Sebastian_Bach%27s_Orchestral_Suite_No._3,"34)"," Rifkin has argued that the lost original version was written during Bach's tenure at Köthen, did not have trumpets or timpani, and that Bach first added these part when adapting the Ouverture movement for the choral first movement to his 1725 Christmas cantataUnser Mund sei voll Lachens, BWV 110 ("Our mouths are full of laughter").","Nth S is"
364,https://en.wikipedia.org/wiki/%22Alaska_back_to_Russia%22_petitions_for_secession,"^","See alsoNotes","have"
365,https://en.wikipedia.org/wiki/%22Alaska_back_to_Russia%22_petitions_for_secession,"St. George Tucker wrote "The dissolution of these systems [any confederacy of states] happens, when all the confederates by mutual consent, or some of them, voluntarily abandon the confederacy, and govern their own states apart; or a part of them form a different league and confederacy among each other, and withdraw themselves from the confederacy with the rest.","See alsoNotes","have"
366,https://en.wikipedia.org/wiki/%22Alaska_back_to_Russia%22_petitions_for_secession,"Such was the proceeding on the part of those of the American states which first adopted the present constitution of the United States .","See alsoNotes","have"
367,https://en.wikipedia.org/wiki/%22Alaska_back_to_Russia%22_petitions_for_secession,".","See alsoNotes","have"
368,https://en.wikipedia.org/wiki/%22Alaska_back_to_Russia%22_petitions_for_secession,".","See alsoNotes","have"
369,https://en.wikipedia.org/wiki/%22Alaska_back_to_Russia%22_petitions_for_secession,"leaving the states of Rhode Island and North Carolina , both of which, at first, rejected the new constitution, to themselves.","See alsoNotes","have"
370,https://en.wikipedia.org/wiki/%22Alaska_back_to_Russia%22_petitions_for_secession,"^","See alsoNotes","have"
371,https://en.wikipedia.org/wiki/%22Alaska_back_to_Russia%22_petitions_for_secession,"(Tucker quoting from the Articles of Confederation).","See alsoNotes","have"
372,https://en.wikipedia.org/wiki/%22Alaska_back_to_Russia%22_petitions_for_secession,"^","See alsoNotes","have"
373,https://en.wikipedia.org/wiki/%22Alaska_back_to_Russia%22_petitions_for_secession,"Of Madison, Ferling wrote that he was "resolute about protecting the propertied class from what he believed were the democratic excesses of the American Revolution and, at the same time, guarding Southern interests, which to a considerable extent meant preserving the well being of slaveholders against a Northern majority".","See alsoNotes","have"
374,https://en.wikipedia.org/wiki/%22Alaska_back_to_Russia%22_petitions_for_secession,"^","See alsoNotes","have"
375,https://en.wikipedia.org/wiki/%22Alaska_back_to_Russia%22_petitions_for_secession,"Ferling notes that John Jay wrote to George Washington that "Errors in our national Government ... threaten the Fruit we expected from our 'Tree of Liberty'.","See alsoNotes","have"
376,https://en.wikipedia.org/wiki/%22Alaska_back_to_Russia%22_petitions_for_secession,"Ferling wrote of Henry Lee that he spoke of the "contempt with which America was held in Europe" (Ferling's words) and the dangers that the country's "degrading supiness" (Lee's words) presented to preservation of the nation.","See alsoNotes","have"
377,https://en.wikipedia.org/wiki/%22Alaska_back_to_Russia%22_petitions_for_secession,"^","See alsoNotes","have"
378,https://en.wikipedia.org/wiki/%22Alaska_back_to_Russia%22_petitions_for_secession,"From Federalist 43: A compact between independent sovereigns, founded on ordinary acts of Legislative authority, can pretend to no higher validity than a league or treaty between the parties.","See alsoNotes","have"
379,https://en.wikipedia.org/wiki/%22Alaska_back_to_Russia%22_petitions_for_secession,"It is an established doctrine on the subject of treaties, that all the Articles are mutually conditions of each other; that a breach of any one Article is a breach of the whole treaty; and that a breach, committed by either of the parties, absolves the others, and authorizes them, if they please, to pronounce the compact violated and void.","See alsoNotes","have"
380,https://en.wikipedia.org/wiki/%22Alaska_back_to_Russia%22_petitions_for_secession,"Should it unhappily be necessary to appeal to these delicate truths for a justification for dispensing with the consent of particular States to a dissolution of the federal pact, will not the complaining parties find it a difficult task to answer the multiplied and important infractions with which they may be confronted?","See alsoNotes","have"
381,https://en.wikipedia.org/wiki/%22Alecu_Russo%22_State_University_of_Balti,"^ UNIVERSITATEA de STAT "Alecu Russo" din Bălţi","See alsoReferences","have"
382,https://en.wikipedia.org/wiki/%22Alecu_Russo%22_State_University_of_B%C4%83l%C5%A3i,"^ UNIVERSITATEA de STAT "Alecu Russo" din Bălţi","See alsoReferences","have"
383,https://en.wikipedia.org/wiki/%22Alecu_Russo%22_State_University_of_B%C4%83l%C8%9Bi,"^ UNIVERSITATEA de STAT "Alecu Russo" din Bălţi","See alsoReferences","have"
384,https://en.wikipedia.org/wiki/%22All_About_That_Bass%22,""All About That Bass" – 3:08","Digital download","Nth S is"
385,https://en.wikipedia.org/wiki/%22All_About_That_Bass%22,""All About That Bass" – 3:08","CD single","Nth S is"
386,https://en.wikipedia.org/wiki/%22All_About_That_Bass%22,""Title" – 2:54","CD single","Nth S is"
387,https://en.wikipedia.org/wiki/%22All_About_That_Bass%22,""All About That Bass" – 3:09","Digital EP","Nth S is"
388,https://en.wikipedia.org/wiki/%22All_About_That_Bass%22,""Title" – 2:54","Digital EP","Nth S is"
389,https://en.wikipedia.org/wiki/%22All_About_That_Bass%22,""Dear Future Husband" – 3:04","Digital EP","Nth S is"
390,https://en.wikipedia.org/wiki/%22All_About_That_Bass%22,""Close Your Eyes" – 3:40","Digital EP","Nth S is"
391,https://en.wikipedia.org/wiki/%22All_About_That_Bass%22,"^","ChartsCertificationsRadio and release historySee also","Nth S is"
392,https://en.wikipedia.org/wiki/%22All_About_That_Bass%22,"Finished by Kadish two to three days after his July 2013 studio session with Trainor, the demo of "All About That Bass" was used as the final version.","ChartsCertificationsRadio and release historySee also","Nth S is"
393,https://en.wikipedia.org/wiki/%22All_About_That_Bass%22,"^ Bulgaria, Denmark, Germany, Hungary, Ireland, Poland, Scotland, Slovakia, Slovenia, Spain, Switzerland.","ChartsCertificationsRadio and release historySee also","Nth S is"
